ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Procedure[Block]	Running[Block]	Test	Test.Cycle	Test.Sample	Train	Train.Cycle	Train.Sample	Trial	IntensityRating	Procedure[Trial]	Question	Running[Trial]	TestList	TestList.Cycle	TestList.Sample	TrainList	TrainList.Cycle	TrainList.Sample	TrainWalkThrough	TrainWalkThrough.Cycle	TrainWalkThrough.Sample	TrialNo	valve	valve2	SubTrial	Prepare	Prepare.Cycle	Prepare.Sample	Procedure[SubTrial]	Running[SubTrial]
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	1	TrainStartProc	Train	NULL	NULL	NULL	1	1	1	1	447	TrainWalkThroughProc	Please rate the intensity of the odor	TrainWalkThrough	NULL	NULL	NULL	NULL	NULL	NULL	1	1	1	NULL	18	22	1	1	1	1	PrepareProc	Prepare
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	1	TrainStartProc	Train	NULL	NULL	NULL	1	1	1	2	345	ExperimentProc	Please rate the intensity of the odor	TrainList	NULL	NULL	NULL	3	1	1	NULL	NULL	NULL	?	31	23	1	1	2	2	PrepareProc	Prepare
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	1	TrainStartProc	Train	NULL	NULL	NULL	1	1	1	3	513	ExperimentProc	Please rate the intensity of the odor	TrainList	NULL	NULL	NULL	2	1	2	NULL	NULL	NULL	?	23	24	1	1	3	3	PrepareProc	Prepare
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	1	TrainStartProc	Train	NULL	NULL	NULL	1	1	1	4	467	ExperimentProc	Please rate the intensity of the odor	TrainList	NULL	NULL	NULL	1	1	3	NULL	NULL	NULL	?	4	24	1	1	4	4	PrepareProc	Prepare
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	1	431	ExperimentProc	Please rate the intensity of the odor	TestList	19	1	1	NULL	NULL	NULL	NULL	NULL	NULL	?	31	24	1	1	5	5	PrepareProc	Prepare
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	2	371	ExperimentProc	Please rate the intensity of the odor	TestList	9	1	2	NULL	NULL	NULL	NULL	NULL	NULL	?	32	23	1	1	6	6	PrepareProc	Prepare
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	3	372	ExperimentProc	Please rate the intensity of the odor	TestList	22	1	3	NULL	NULL	NULL	NULL	NULL	NULL	?	27	24	1	1	7	7	PrepareProc	Prepare
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	4	509	ExperimentProc	Please rate the intensity of the odor	TestList	4	1	4	NULL	NULL	NULL	NULL	NULL	NULL	?	6	23	1	1	8	8	PrepareProc	Prepare
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	5	403	ExperimentProc	Please rate the intensity of the odor	TestList	12	1	5	NULL	NULL	NULL	NULL	NULL	NULL	?	3	24	1	1	9	9	PrepareProc	Prepare
TMA_DR	53	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">25301968075241</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-08-03T18:01:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR-53-1	60.321	1.0.0.2380	1	315937316	2.0.10.242	2.0.10.242	08-03-2017	8/3/2017 6:01:03 PM	14:01:03	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	6	372	ExperimentProc	Please rate the intensity of the odor	TestList	20	1	6	NULL	NULL	NULL	NULL	NULL	NULL	?	32	24	1	1	10	10	PrepareProc	Prepare
